id,score,date,period,doc_dist,title,top2vec
1239265687,0.3682897742663883,1979-07-19,7,0.13606513,"Ottawa's challenge: triple flow of refugees to 50,000.",0
1270250835,0.3682851635569747,1967-06-23,5,0.5122492,Kosygin accepts Johnson's invitation.,16
1237168830,0.3682284352404756,1989-01-05,7,0.23854725,Iraqi family awaits refugee board result.,2
1143199058,0.3682091769314158,1993-08-04,7,0.1775355,Immigrants should step out of line more.,15
1270376228,0.3682033056015859,1966-03-22,5,0.21851794,"Canada lacks control of immigrant policy, Marchand declares.",4
1237259984,0.3681738249591039,1988-12-13,7,0.16113685,LETTERS TO THE EDITOR.,0
1133363428,0.368138295861581,1999-11-03,7,0.27036506,Quality and quantity.,1
1288407311,0.3681324392770602,1960-06-24,5,0.22619407,The Unanswered Knock.,0
1238497240,0.3680933565228503,1987-07-25,7,0.3158842,Questions on the right to hold the detainees.,12
1242307987,0.3679069116988503,1968-11-08,6,0.1811009,Two countries attack Canada on immigration.,4
1284877178,0.3679065502943781,1961-02-20,5,0.20921129,Refugee Says Skeptics Now See Red Threat.,0
1354996402,0.3679062071083367,1910-12-08,3,0.31190977,"VOICE OF THE ""IMMIGRANT."".",0
1241987238,0.367900234578064,1971-12-23,6,0.20734428,'Mental peace'.,0
1270285113,0.3678628399519077,1967-08-10,5,0.236194,Tories advocate wider door for immigrants.,0
2748172908,0.3678578824354682,2019-05-27,8,0.22909094,UN URGES CANADA TO TAKE IN MORE REFUGEES FROM CENTRAL AMERICA.,3
1239448507,0.3678301724418606,1975-02-28,6,0.20263454,Bigotry.,0
1313780897,0.3677882042341597,1949-01-26,4,0.28024277,"'Canada Is Nicest Place Yet,' 100 Baits on Way to Ontario.",0
1270124099,0.3677596989690874,1967-05-24,5,0.23565364,Iron Curtain cracked.,0
1289123364,0.3676859357121281,1954-01-14,5,0.27916914,Holier Than They.,0
1134344701,0.3676544145988011,1999-08-27,7,0.40897462,The Janus gambit.,14
1325757834,0.3676459465600794,1955-09-07,5,0.31125844,Anglicans Score Ottawa Policy On Immigration.,0
1287272273,0.3676226200485049,1952-09-18,5,0.17651996,Immigration Decline Reflects Tight Policy.,0
1354465400,0.3675771052839414,1929-02-14,4,0.3372832,THE IMMIGRATION QUESTION.,0
1289199740,0.3675522506337543,1956-01-31,5,0.23333618,Board Set Up To Hear Appeals On Deportation.,4
2610147850,0.3675437590262967,2018-04-27,8,0.22808,"Tory calls on federal, provincial governments to help with homeless refugees.",5
1270027914,0.3674734863194042,1967-03-08,5,0.21569386,Brain gain from immigrants called a mixed blessing.,0
1140687330,0.3674361198901492,1997-10-08,7,0.3913068,Review of Canada-U.S. border dispute months away.,7
1412615360,0.3673632473659315,2007-09-04,8,0.39628658,PASSPORTS.,7
1366153141,0.3673423055386284,1920-05-11,4,0.31055328,THE ALIEN LABORER.,0
1238364983,0.3673081128164191,1988-09-15,7,0.24510695,Amnesty rumors spark stampede of 'refugees'.,2
1239274409,0.3673012376031147,1979-08-06,7,0.18107167,'The applicant never gets a chance to be heard'.,12
1411830029,0.3672972645449985,2006-06-12,8,0.49354416,Immigration security certificates.,9
1239649780,0.3672524069160027,1974-04-05,6,0.30757222,Chilean refugees.,4
1288387310,0.3672511254227828,1960-01-23,5,0.24506411,"Open Far North To Immigrants, Ottawa Uraed.",0
1151505330,0.3672283353265893,1992-04-08,7,0.16906083,Niagara Region joins move to curb immigration costs.,6
1143356573,0.3671956733849135,1993-02-03,7,0.21113415,Policy shift too late for women.,2
1368994008,0.3671903295483735,2003-09-19,8,0.15562887,Ottawa eases up on immigration guidelines.,1
1695857928,0.3671794036966335,2012-10-17,8,0.16529971,Kenney seeks new power to bar undesirables from Canada.,10
1313725001,0.3671307761222236,1966-10-15,5,0.110890165,New policy seeks flow of skilled immiarants.,1
1287457307,0.3671277209369638,1974-12-21,6,0.43531898,"2,000 mpre are expected.",4
1352225240,0.3670830462774609,1927-09-24,4,0.24466017,MR. FORKE AND IMMIGRATION.,0
1134240220,0.3670628567447134,1999-07-23,7,0.5629927,Smuggled Chinese could be freed in two weeks.,14
1151468099,0.3670468227155966,1986-08-16,7,0.43394414,No means to track 551 Tamil refugees once permits expire.,11
1149615376,0.3670377914366465,1991-08-03,7,0.1726042,"Refugees should be allowed to bring families, group says.",2
1518909320,0.3669623499369276,1865-01-24,0,0.21539357,THE ABUSE OF ASYLUM.,0
1369014266,0.3669383837642248,2005-01-28,8,0.25023094,Pushing uphill for a fair share of Canada's immigrants.,1
1143949107,0.3668878714323644,1986-09-06,7,0.3900456,Tamils rate Canada their first choice.,11
1444910589,0.3668608121604583,2010-08-04,8,0.1682511,IMMIGRATION.,5
1354798194,0.3667937031781202,1908-04-03,3,0.24888422,THE IMMIGRATION QUESTION.,0
1238392311,0.3667919363499014,1987-01-06,7,0.18396078,"Turks' hotel demand shows need for change, minister says.",6
1239604019,0.3667720296173674,1975-03-26,6,0.15894662,Files show Canada is giving U.S. data on army deserters.,0
1291248712,0.3667357419967662,1950-11-17,4,0.23250374,Urges Canada Accept More DP's.,0
2605840403,0.3667227671538735,2018-11-05,8,0.15884578,Toronto human-rights lawyer warns Al isn't designed for use in immigration.,1
1291290886,0.3667112580879618,1979-12-08,7,0.18225572,National refugee policy is urgently required.,0
1237272245,0.3666979763420291,1989-05-15,7,0.28196296,Snap immigrant inquiry assailed.,2
1354149047,0.3666652859394991,1928-05-21,4,0.29386926,ALIEN IMMIGRATION.,0
1323348665,0.3666468358187937,1938-11-19,4,0.32882732,Mass Immigration Is Opposed by Corps.,0
1289121840,0.3665891276159081,1954-01-15,5,0.18334125,Denies Bulk of Immigrants Leaving Canada for U.S..,0
1351948710,0.3665656868274947,1922-06-05,4,0.37421718,EVOLVE POLICY COUNTRY NEEDS.,0
1288440927,0.3665444209135849,1960-01-26,5,0.29176012,Letter to the Editor 3 -- No Title.,0
1811375780,0.3665305170957196,2013-06-18,8,0.56537294,Doctors plead for refugee health cuts to be reversed.,15
1143670189,0.3665102640446327,1994-07-08,7,0.16000172,Deportation crackdown unveiled.,14
1284581110,0.3664411485981753,1962-05-19,5,0.20379119,Canada and Chinese Refugees.,0
1151588114,0.366384195282294,1992-12-18,7,0.3299157,Immigration legislation receives royal assent.,8
1811383120,0.3663673368278975,2013-07-18,8,0.46441764,Cuts to refugee care hurt only the deserving.,15
1291386804,0.3662510414745737,1948-03-08,4,0.30086577,"Quota of 100,000 Set For 1948 Immigration.",0
1353756184,0.3662126875626263,1936-12-02,4,0.3317721,Thinks Quebec Dictates.,0
1237238267,0.366186579920409,1988-04-13,7,0.19145568,McDougall rejects Turkish marchers' plea.,6
1510617741,0.366155257714544,1852-11-27,0,0.23248439,AID FOR FUGITIVES IN CANADA.,0
1284571431,0.3661318547195936,1962-05-26,5,0.24466707,Chinese Refugees.,0
1356560725,0.3660580011938495,2002-07-04,8,0.27795488,Refugee claimant deal to be reviewed in a year.,7
1241991920,0.3660278669749033,1970-05-18,6,0.1591755,Stanfield says violent dissent unwelcome.,12
1411775218,0.3660250151635526,2008-07-03,8,0.25638276,THIRD COUNTRY AGREEMENT.,9
1238556543,0.3660209672825169,1983-01-06,7,0.23599416,Refugee quota to be doubled.,6
1134925224,0.3659988724376417,1999-04-20,7,0.22741312,New UN identity papers could ease way to Canada.,4
1282780158,0.3659716612675219,1963-07-17,5,0.31545663,Brewin Believes Immigration Act Permits Deportation of Banks.,4
2122069747,0.3659027779927686,2015-11-19,8,0.3478787,"RCMP, CSIS say Ottawa's refugee plan is feasible.",3
1143936574,0.3659016772610345,1986-12-29,7,0.13289164,Return to the old rules on immigration.,2
1366184213,0.3658800027235624,1922-03-03,4,0.37013552,SIFTON ON IMMIGRATION.,0
1411827746,0.3658774991704497,2005-07-27,8,0.2734778,Who needs trials?.,9
1356225500,0.3658110783811585,1928-11-23,4,0.17121622,NON-BRITISH MIGRANT PRAISED BY BENNETT AS GOOD FOR CANADA.,0
1151149088,0.3657271731424537,1990-04-09,7,0.2567901,Internal refugees homeless in their own lands.,6
1313826656,0.3657249676542657,1946-06-11,4,0.32340634,Washington Post Asks Canada To Abandon Jap Deportations.,0
1353845916,0.3656440749798032,1905-08-17,2,0.26494467,The Spirit of the Press.,0
1400743741,0.3656289443084797,1999-08-14,7,0.17267291,Anger over the illegals.,0
1151165138,0.3655850836991688,1990-10-17,7,0.2182684,Delays called cruel to refugee claimants.,2
1270024410,0.3655605843623161,1967-04-07,5,0.39255637,No refuge in humanity for the Palestinian refugees.,16
1354646934,0.3655183154036234,1927-11-07,4,0.28905565,"NON-BRITISH INFLUX IS WORRYING WEST, CONFERENCE IS TOLD.",0
1412061138,0.3654929948932225,1927-05-27,4,0.2980428,Voice of the People.,0
1143140476,0.3654482446095878,1993-12-07,7,0.25779656,Way lawyers used in refugee screening ruled breach of justice.,2
1241373220,0.3654474452780617,1977-04-15,7,0.4380305,Cullen plans to co-operate on immigration.,4
1238460090,0.3654249111130092,1987-08-08,7,0.37273744,House meets Tuesday on migrants.,8
1125734623,0.3654185394138191,2001-03-09,7,0.17715286,Governments feud over legal aid.,4
1238505147,0.3654062832905397,1987-07-21,7,0.4638093,"Quebec MPs to deliver protest by 1,500 Sikhs against holding of 174.",12
1240316996,0.3653813611274937,1972-05-06,6,0.20496297,"6,000 immigrants may find it easier to stay.",4
1139024775,0.3653700949702847,1999-07-02,7,0.16397518,Refugees at Trenton don't like prospect of Kingston transfer.,3
1355979434,0.3653538902526598,1939-09-30,4,0.22366883,ENEMY ALIENS TO GET HEARING.,0
1269945136,0.365349510874241,1975-02-04,6,0.31265554,Tories want special study.,4
1366096961,0.3653345767002073,2005-09-27,8,0.35898188,Volpe's immigration numbers don't add up.,1
1240505141,0.3652695651150505,1982-03-30,7,0.23898503,Officials advise against increase in Polish refugees.,0
1136441126,0.3652420404768055,1999-09-18,7,0.19865325,Reform's policies attacked in Toronto.,14
1282906033,0.3652415259437793,1964-10-17,5,0.17385013,SHOULD U.K. IMMIGRANTS TAKE CITIZENSHIP CLASSES?.,1
1143269188,0.3652348645167493,1993-03-05,7,0.21197739,'Siege' of immigration offices threatened.,2
1291412735,0.3651718766898812,1949-10-29,4,0.30421066,The Closed Door.,0
1239501528,0.3651408208185119,1975-11-07,6,0.39050817,Parliamentary committee also wants reasonable limit.,4
1237604064,0.3651243515002115,1989-01-14,7,0.2821135,"Deportation of Pakistani will go ahead, official says.",2
1143820055,0.3651136347889949,1995-11-07,7,0.15210228,Letters to the Editor.,1
2122120262,0.3650546894607847,2015-10-09,8,0.25414893,"PMO covertly vetted Syrians' cases, Harper concedes.",3
1284969205,0.3650506741953317,1961-02-21,5,0.20783266,Freedom and Security.,0
1288698888,0.3649797292854424,1959-10-16,5,0.2929274,Pleads for Admitting Infirm Refugees.,0
1239245328,0.3649670966384803,1979-02-15,7,0.1894503,Canada's refugee efforts hindered.,4
1125714524,0.364912198575876,2001-12-05,7,0.35327113,New visa rules imposed on 8 countries.,7
1513518734,0.3649119295642402,2011-08-13,8,0.3587868,Tamil migrants would do it all again.,13
1695824002,0.3649049803631092,2012-01-30,8,0.27087706,A friend in Mexico.,7
1239435711,0.3648863807651052,1979-06-22,7,0.25555456,CANADA.,0
1356655193,0.3648392263451095,1922-12-14,4,0.28282416,SAYS IMMIGRANTS GAIN LITTLE HERE.,0
1242188696,0.364838216352058,1969-12-04,6,0.22387445,Nationality by numbers.,0
1368943080,0.364754844964457,2003-03-19,8,0.2846997,On the border.,7
1411814816,0.3647506746226878,2004-12-21,8,0.18782374,Last-ditch bid for Canada's 'wide open spaces'.,5
1323410942,0.3647172455898039,1946-04-05,4,0.21974497,CANADA IS HUNGRY FOR IMMIGRATION.,0
1411845898,0.364705740289307,2006-10-02,8,0.3115833,"Biometrics in favour, poll shows.",1
1354826447,0.3646097146529875,1928-12-10,4,0.3131448,"IMMIGRANTS DRAWN BY SIGNS OF WEALTH, LIBERALS ARE TOLD.",0
1239269524,0.3645739628530049,1979-07-19,7,0.19573101,Letter to the Editor 1 -- No Title.,0
1366384253,0.3644874074399976,1915-03-10,3,0.2951209,FUTURE OF CANADA IN IMMIGRANTS' HANDS.,0
1151469418,0.3644817547594233,1986-08-21,7,0.38213703,"Admitting Tamils regrettable, Tory MP says.",11
1138502366,0.3644189133443254,1999-02-05,7,0.3343223,Roma decision seen as flawed.,10
1323782135,0.3643714697949245,1929-09-17,4,0.2826046,BRITISH MIGRATION ENDORSED.,0
1222276302,0.3643690907207044,1985-02-15,7,0.14006646,Refugee centre breaks UN rules: report.,9
1368662685,0.364349940535805,2004-12-23,8,0.16010743,North Koreans leave embassy.,14
1285013756,0.3643354964392616,1961-07-11,5,0.2730346,Colored Immigration.,0
1356817152,0.3643165986252613,2004-12-02,8,0.24224737,U.S.-Canada poll finds some similar views.,1
1356686474,0.3643053157160479,2002-01-22,8,0.4513609,Just when is torture acceptable?.,9
1270392771,0.3643050390379918,1966-02-12,5,0.24481158,Immigrant policy not Christian: clergyman.,0
1237209114,0.364300584663662,1988-01-08,7,0.22070345,Canada among likely havens for embattled Iranian refugees.,11
1239266637,0.3642082942232899,1979-07-06,7,0.13074061,Refugees see hope of new life in Canada.,0
1239277427,0.3641817796311213,1979-09-11,7,0.26275447,Boat people.,0
1239459646,0.3641758176063626,1975-05-09,6,0.1689207,Vietnam refugees called 'very skilled group'.,0
1269975603,0.3641386190982461,1991-11-06,7,0.2286218,"Closed questions, open minds.",1
1288431097,0.3641033889831389,1960-12-12,5,0.2327294,The Case of John Pall.,0
1240509316,0.3640411094440914,1972-08-10,6,0.14367184,The people whom nobody wants (I).,16
2459841702,0.3640272873071829,2017-09-07,8,0.16434367,Canada must dare to help the 'DREAMers'.,1
1289441271,0.3640235682614565,1956-06-04,5,0.2437817,Case of the Pakistan Student.,0
1282710205,0.3639747270171662,1964-09-26,5,0.36343318,"PCs, NDP Ask Overhaul Of Entry Law.",4
1411995784,0.3639590808360627,1938-11-22,4,0.27513763,HINT JEWS WILL FIND HAVEN IN CANADA.,0
1239310532,0.3639392121102489,1979-10-02,7,0.14721847,National Citizens' Coalition.,0
1289256217,0.3639046086900377,1956-12-05,5,0.18667606,Lack of Shipping May Force Delay In Refugee Flow.,0
1313999415,0.3638999355756359,1947-01-13,4,0.24571848,The Mood Is For Action.,0
2122098882,0.3638996206016355,2015-12-11,8,0.1677992,Tamil teen ruling offers hope to failed claimants.,2
1238484905,0.3638848103123109,1987-06-01,7,0.23932871,Minister is assailed at refugee conference.,2
1239432497,0.3638846105949261,1979-07-17,7,0.30271515,Letter to the Editor 3 -- No Title.,0
1289194295,0.3638824484531958,1954-04-09,5,0.30528048,Doesn't Fear Influx of Reds From Europe.,0
1140582148,0.3638767385928876,1997-05-10,7,0.21728718,Refugee woes continued.,0
1371117888,0.3638744019351618,2006-06-19,8,0.16635682,Backward thinking.,0
1411685345,0.3638544355346458,2006-03-06,8,0.1859909,Don't hinge immigration on screening for beliefs.,1
1356676720,0.3638376472477839,2002-10-31,8,0.2783769,A perilous border.,7
2122112841,0.3638071093442424,2015-12-10,8,0.40780032,"Refugees en route to Toronto, Montreal.",3
1133775986,0.3637472849961867,1999-04-16,7,0.1555852,Relatives in Canada seeking to rescue 200 Kosovo refugees.,0
1125561261,0.3637293435807044,2000-11-18,7,0.29290336,Caplan's slurs.,7
1811312356,0.363685255015191,2013-02-09,8,0.13174768,Letter to the Editor 1 -- No Title.,0
1238438000,0.3636727740822802,1987-03-05,7,0.24281308,"Immigration's 'fast track' process handling quarter of 17,000 cases.",2
1222287582,0.3636582017996048,1985-06-22,7,0.17955665,Ottawa criticized for tightening up on potential refugees.,2
1288887839,0.3636505475879218,1957-08-17,5,0.22071666,"Land Migrants Here, Not U.S., Is Demand.",0
1239630798,0.3636389781324505,1974-02-16,6,0.23020895,Immigration defended.,0
1125019535,0.3636383079431004,1980-11-05,7,0.25079903,Selective language statistics just scare tactic.,1
1291639722,0.363623798782377,1948-06-16,4,0.2812828,Would Tell Immigrants Canada Minus Gestapo.,0
1411846621,0.3636152060936001,2006-11-01,8,0.27149025,Immigration target hits 25-year high.,1
2121466752,0.3635929563075743,2015-09-26,8,0.21248932,Table of Contents 6 -- No Title.,0
1444956842,0.3635579609941564,2010-11-26,8,0.2113992,RULING.,16
1368969515,0.3635554269385104,2003-05-07,8,0.32754034,LETTERS TO THE EDITOR.,7
1143302489,0.3635421964939792,1998-03-28,7,0.20459077,How the 'new' francophones will save Canada.,1
1143037341,0.3635357544938957,1981-05-04,7,0.16842593,Canada the choice.,0
1140831981,0.3635299803329283,1998-02-28,7,0.1681978,Minister agrees with critics.,1
1287517849,0.3635292247353994,1950-06-30,4,0.29512033,Immigration Stimulated As Barriers Removed; Harris Explains Policy.,0
1242202348,0.3634968319110959,1968-03-13,6,0.22795543,Bill of Rights.,0
2273229585,0.3634709940559178,2016-01-29,8,0.47519472,Helping Syria's neighbours.,3
1151672156,0.3634359061057774,1985-05-02,7,0.18486905,Federal lease given up on Toronto hotel used to detain immigrants.,8
1151523544,0.3634172062022219,1992-09-05,7,0.17091312,"Bill extends Nazi options, panel told.",8
1143517209,0.3634064657738959,1998-03-19,7,0.12958315,Reform rejects call for language testing.,4
1289196996,0.3633480116505365,1956-05-31,5,0.3056044,Exclusion Policy Hard on Missions.,0
1325768564,0.363317890472604,1947-03-12,4,0.24946205,Haig Supports Roebuck For Immigration Speed.,0
2273293338,0.3632725323899444,2016-01-27,8,0.35345834,Wynne calls for changes to refugee allocation.,3
1323540631,0.3632656069271645,1962-01-05,5,0.16766405,Resettlement Problem.,4
1350587233,0.3632561740006552,1915-01-15,3,0.26870078,CANNOT REMOVE OBSTRUCTIONS.,0
1412620219,0.3632464880871189,2007-10-19,8,0.19936532,MULTICULTURALISM DEBATE PROVES DIVISIVE.,1
1412100760,0.3632378222995202,1976-09-18,6,0.2501908,Canada best hope on race.,0
1242241011,0.3632039439248067,1970-11-19,6,0.17751119,"Canada's policy on immigration inviting violence, Manning says.",4
1125510481,0.363173736219241,2001-02-22,7,0.19294167,Activists slam private deportations.,14
1289232948,0.3631463280255966,1956-11-24,5,0.25393704,Editorial.,0
1151525178,0.3631403006282642,1992-01-10,7,0.17964932,"End official bilingualism, Getty urges.",1
1288586954,0.3631004494984205,1958-09-05,5,0.28177595,In Place of Emigration.,0
1143603335,0.3630980066852328,1994-03-14,7,0.31086928,Interpreting intolerance.,1
1371094486,0.3630883256611022,2004-05-31,8,0.24312043,Canada's welcome mat.,1
